Genome_ID,Trait
GCA_002866745_1,1
GCA_002866765_1,0
GCA_002866805_1,0
GCA_002896925_1,0
GCA_002914495_1,1
GCA_002915235_1,1
GCA_002915615_1,0
GCA_002927035_1,1
GCA_002927135_1,1
GCA_002927155_1,1
GCA_002927195_1,1
GCA_002927215_1,1
GCA_002927235_1,1
GCA_002942025_1,1
GCA_002964255_1,1
GCA_002964275_1,0
GCA_002964295_1,1
GCA_003008395_1,1
GCA_003028335_1,0
GCA_003032395_1,3
GCA_003055225_1,1
GCA_003055235_1,1
GCA_003055265_1,1
GCA_003055295_1,0
GCA_003055325_1,0
GCA_003055345_1,0
GCA_003055365_1,0
GCA_003055385_1,1
GCA_003055405_1,1
GCA_003055425_1,1
GCA_003055445_1,1
GCA_003055465_1,1
GCA_003055485_1,0
GCA_003055505_1,1
GCA_003055525_1,0
GCA_003055545_1,1
GCA_003055555_1,1
GCA_003055585_1,1
GCA_003060845_1,0
GCA_003071265_1,1
GCA_003143795_1,1
GCA_003143815_1,0
GCA_003176695_1,1
GCA_003185875_1,0
GCA_003194245_1,1
GCA_003204515_1,1
GCA_003206535_1,1
GCA_003321505_1,1
GCA_003324555_1,0
GCA_003332375_1,1
GCA_003332385_1,1
GCA_003332415_1,1
GCA_003332425_1,1
GCA_003332455_1,0
GCA_003332475_1,1
GCA_003332485_1,1
GCA_003332525_1,1
GCA_003332535_1,1
GCA_003332565_1,1
GCA_003332575_1,1
GCA_003332585_1,1
GCA_003332625_1,1
GCA_003332645_1,0
GCA_003332655_1,1
GCA_003332665_1,0
GCA_003332705_2,0
GCA_003332715_1,0
GCA_003332735_1,0
GCA_003332755_1,0
GCA_003332785_1,0
GCA_003332795_1,1
GCA_003340635_1,0
GCA_003347525_2,1
GCA_003369735_1,1
GCA_003369755_1,1
GCA_003369775_1,1
GCA_003402335_1,1
GCA_003408495_1,1
GCA_003410435_2,1
GCA_003410445_2,1
GCA_003410475_2,0
GCA_003410505_2,1
GCA_003410515_2,0
GCA_003410555_2,0
GCA_003410565_2,1
GCA_003410585_2,1
GCA_003410635_2,1
GCA_003410645_2,1
GCA_003410715_2,1
GCA_003410765_2,1
GCA_003410805_2,1
GCA_003410875_2,0
GCA_003410905_2,0
GCA_003410935_2,0
GCA_003410985_2,0
GCA_003411005_2,0
GCA_003411035_2,1
GCA_003411165_2,1
GCA_003411275_2,0
GCA_003411285_2,1
GCA_003411345_2,1
GCA_003411355_2,1
GCA_003411535_2,1
GCA_003411585_1,1
GCA_003411745_2,1
GCA_003411765_2,1
GCA_003411785_2,0
GCA_003411845_2,1
GCA_003411875_2,1
GCA_003411905_2,1
GCA_003411985_2,1
GCA_003412115_2,1
GCA_003412125_2,0
GCA_003412165_2,0
GCA_003412255_2,0
GCA_003412285_2,0
GCA_003412325_2,1
GCA_003412355_2,1
GCA_003413835_1,1
GCA_003429185_1,1
GCA_003429205_1,1
GCA_003433235_1,0
GCA_003441515_1,0
GCA_003441535_1,0
GCA_003441555_1,0
GCA_003441575_1,1
GCA_003611335_1,1
GCA_003611345_1,0
GCA_003611355_1,1
GCA_003611395_1,1
GCA_003626935_2,0
GCA_003665495_1,1
GCA_003669815_1,0
GCA_003669825_1,0
GCA_003669855_1,1
GCA_003669875_1,1
GCA_003669905_1,1
GCA_003669925_1,1
GCA_003669955_1,1
GCA_003669975_1,1
GCA_003669995_1,1
GCA_003670015_1,1
GCA_003670025_1,1
GCA_003670055_1,1
GCA_003698025_1,1
GCA_003698035_1,1
GCA_003698065_1,0
GCA_003698365_1,1
GCA_003698395_1,1
GCA_003698435_1,1
GCA_003698455_1,1
GCA_003698485_1,1
GCA_003698505_1,1
GCA_003698585_1,1
GCA_003698655_1,0
GCA_003698685_1,0
GCA_003698705_1,1
GCA_003698715_1,1
GCA_003698745_1,0
GCA_003698785_1,1
GCA_003698795_1,1
GCA_003698825_1,1
GCA_003698855_1,1
GCA_003703685_1,0
GCA_003703855_1,0
GCA_003716765_1,0
GCA_003721395_1,1
GCA_003725635_1,0
GCA_003798105_1,1
GCA_003798125_1,0
GCA_003798145_1,0
GCA_003812165_1,1
GCA_003813005_1,1
GCA_003833385_1,1
GCA_003833395_1,1
GCA_003833445_1,0
GCA_003833455_1,1
GCA_003833465_1,1
GCA_003833485_1,1
GCA_003833545_1,1
GCA_003833565_1,0
GCA_003833585_1,1
GCA_003833605_1,1
GCA_003833625_1,1
GCA_003833645_1,1
GCA_003833665_1,0
GCA_003833685_1,1
GCA_003833705_1,1
GCA_003833715_1,1
GCA_003833745_1,1
GCA_003833765_1,1
GCA_003833785_1,0
GCA_003833805_1,1
GCA_003833825_1,1
GCA_003833845_1,1
GCA_003833905_1,1
GCA_003833935_1,0
GCA_003833955_1,1
GCA_003833965_1,1
GCA_003834005_1,1
GCA_003834015_1,1
GCA_003834035_1,1
GCA_003834085_1,0
GCA_003834125_1,0
GCA_003834165_1,1
GCA_003834185_1,1
GCA_003834235_1,1
GCA_003834285_1,1
GCA_003834305_1,1
GCA_003834325_1,1
GCA_003834355_1,1
GCA_003834385_1,1
GCA_003834395_1,0
GCA_003834405_1,1
GCA_003834445_1,1
GCA_003834495_1,0
GCA_003834545_1,0
GCA_003834665_1,0
GCA_003834685_1,1
GCA_003834725_1,1
GCA_003834745_1,1
GCA_003834765_1,1
GCA_003834785_1,1
GCA_003834805_1,1
GCA_003834825_1,1
GCA_003834835_1,1
GCA_003834865_1,1
GCA_003834885_1,0
GCA_003834895_1,1
GCA_003834925_1,1
GCA_003834945_1,1
GCA_003834965_1,1
GCA_003835005_1,1
GCA_003835015_1,0
GCA_003835045_1,1
GCA_003835055_1,1
GCA_003835085_1,1
GCA_003835145_1,1
GCA_003835155_1,1
GCA_003835165_1,1
GCA_003835175_1,0
GCA_003835185_1,0
GCA_003835245_1,1
GCA_003835265_1,1
GCA_003835285_1,1
GCA_003835335_1,0
GCA_003835365_1,1
GCA_003835385_1,0
GCA_003835405_1,0
GCA_003835445_1,1
GCA_003835455_1,1
GCA_003835485_1,1
GCA_003835495_1,0
GCA_003835525_1,1
GCA_003835545_1,1
GCA_003835565_1,1
GCA_003835575_1,1
GCA_003835585_1,1
GCA_003835595_1,1
GCA_003835645_1,1
GCA_003835665_1,0
GCA_003835685_1,1
GCA_003835695_1,1
GCA_003835715_1,1
GCA_003835765_1,1
GCA_003835775_1,1
GCA_003835865_1,1
GCA_003835915_1,1
GCA_003835955_1,1
GCA_003835985_1,1
GCA_003836025_1,1
GCA_003836035_1,1
GCA_003836065_1,1
GCA_003836075_1,1
GCA_003836085_1,1
GCA_003836125_1,1
GCA_003836135_1,0
GCA_003836165_1,1
GCA_003836175_1,0
GCA_003836205_1,1
GCA_003836225_1,1
GCA_003836245_1,0
GCA_003836255_1,1
GCA_003836275_1,1
GCA_003836305_1,1
GCA_003836315_1,1
GCA_003836345_1,1
GCA_003836355_1,0
GCA_003836385_1,1
GCA_003836445_1,1
GCA_003836455_1,0
GCA_003836465_1,1
GCA_003836565_1,1
GCA_003836625_1,1
GCA_003836645_1,1
GCA_003836685_1,0
GCA_003836725_1,1
GCA_003836745_1,1
GCA_003836775_1,1
GCA_003836805_1,1
GCA_003836815_1,1
GCA_003836835_1,0
GCA_003836865_1,1
GCA_003836945_1,1
GCA_003836965_1,1
GCA_003837025_1,1
GCA_003837045_1,1
GCA_003837085_1,1
GCA_003837105_1,1
GCA_003837125_1,1
GCA_003837145_1,1
GCA_003837165_1,1
GCA_003837185_1,1
GCA_003837195_1,1
GCA_003837225_1,1
GCA_003837265_1,1
GCA_003837285_1,0
GCA_003837305_1,1
GCA_003837325_1,1
GCA_003837335_1,0
GCA_003837365_1,1
GCA_003837375_1,1
GCA_003837405_1,0
GCA_003837415_1,0
GCA_003837435_1,0
GCA_003837485_1,0
GCA_003837505_1,0
GCA_003837525_1,1
GCA_003837535_1,1
GCA_003837585_1,1
GCA_003837625_1,1
GCA_003837665_1,1
GCA_003837675_1,0
GCA_003837705_1,1
GCA_003837725_1,1
GCA_003837745_1,1
GCA_003837765_1,1
GCA_003837775_1,1
GCA_003838365_1,1
GCA_003838405_1,1
GCA_003838445_1,1
GCA_003838455_1,1
GCA_003838485_1,1
GCA_003838505_1,1
GCA_003838525_1,0
GCA_003838535_1,0
GCA_003838555_1,1
GCA_003838585_1,1
GCA_003838605_1,0
GCA_003838625_1,1
GCA_003838675_1,1
GCA_003838685_1,1
GCA_003838695_1,1
GCA_003838705_1,1
GCA_003838765_1,1
GCA_003838785_1,1
GCA_003838815_1,1
GCA_003838825_1,1
GCA_003838865_1,1
GCA_003838875_1,1
GCA_003838895_1,1
GCA_003838925_1,1
GCA_003838935_1,1
GCA_003838965_1,1
GCA_003838975_1,1
GCA_003839005_1,1
GCA_003839025_1,3
GCA_003839035_1,1
GCA_003839105_1,1
GCA_003839125_1,1
GCA_003839145_1,1
GCA_003839165_1,1
GCA_003839175_1,1
GCA_003839205_1,1
GCA_003839215_1,1
GCA_003839245_1,1
GCA_003839255_1,1
GCA_003839285_1,1
GCA_003839305_1,1
GCA_003839315_1,1
GCA_003839345_1,1
GCA_003839365_1,1
GCA_003839375_1,0
GCA_003839405_1,1
GCA_003839425_1,1
GCA_003839465_1,1
GCA_003839475_1,1
GCA_003839505_1,1
GCA_003839525_1,1
GCA_003839545_1,0
GCA_003839565_1,1
GCA_003839585_1,1
GCA_003839625_1,1
GCA_003839665_1,1
GCA_003839685_1,1
GCA_003839755_1,1
GCA_003839785_1,1
GCA_003839845_1,1
GCA_003839865_1,1
GCA_003839875_1,3
GCA_003839885_1,1
GCA_003839915_1,1
GCA_003839965_1,1
GCA_003839985_1,1
GCA_003839995_1,1
GCA_003840005_1,1
GCA_003840045_1,1
GCA_003840055_1,1
GCA_003840095_1,0
GCA_003840145_1,1
GCA_003840155_1,1
GCA_003840165_1,1
GCA_003840215_1,0
GCA_003840285_1,1
GCA_003840305_1,0
GCA_003840345_1,1
GCA_003840365_1,1
GCA_003840385_1,1
GCA_003840405_1,1
GCA_003840425_1,1
GCA_003840445_1,1
GCA_003840455_1,1
GCA_003840465_1,1
GCA_003840475_1,1
GCA_003840495_1,1
GCA_003840545_1,1
GCA_003840555_1,1
GCA_003840585_1,1
GCA_003840605_1,1
GCA_003840625_1,1
GCA_003840635_1,1
GCA_003840685_1,1
GCA_003840695_1,1
GCA_003840705_1,1
GCA_003840715_1,1
GCA_003840755_1,1
GCA_003840805_1,0
GCA_003840835_1,1
GCA_003840865_1,1
GCA_003840885_1,1
GCA_003840895_1,1
GCA_003840965_1,1
GCA_003841005_1,1
GCA_003841015_1,1
GCA_003841045_1,1
GCA_003841055_1,0
GCA_003841085_1,1
GCA_003841095_1,1
GCA_003841125_1,1
GCA_003841145_1,0
GCA_003841165_1,1
GCA_003841185_1,1
GCA_003841205_1,0
GCA_003841305_1,0
GCA_003841515_1,1
GCA_003841525_1,0
GCA_003841565_1,1
GCA_003841575_1,1
GCA_003841605_1,1
GCA_003841615_1,1
GCA_003841625_1,1
GCA_003841645_1,1
GCA_003841705_1,0
GCA_003841715_1,1
GCA_003841745_1,1
GCA_003841755_1,1
GCA_003841775_1,1
GCA_003841805_1,1
GCA_003841815_1,1
GCA_003858115_1,1
GCA_003858125_1,1
GCA_003858155_1,1
GCA_003863425_1,1
GCA_003863485_1,1
GCA_003863495_1,1
GCA_003863555_1,1
GCA_003863575_1,1
GCA_003863585_1,0
GCA_003863605_1,1
GCA_003863635_1,1
GCA_003863645_1,1
GCA_003863685_1,1
GCA_003863715_1,1
GCA_003863725_1,1
GCA_003863745_1,1
GCA_003863775_1,1
GCA_003863785_1,0
GCA_003863825_1,1
GCA_003863855_1,1
GCA_003863865_1,1
GCA_003863945_1,1
GCA_003866475_1,0
GCA_003933315_1,0
GCA_003933495_1,0
GCA_003934215_1,0
GCA_003935835_1,1
GCA_003936225_1,1
GCA_003936245_1,1
GCA_003936255_1,1
GCA_003936295_1,1
GCA_003936325_1,1
GCA_003936385_1,1
GCA_003936835_1,0
GCA_003936865_1,0
GCA_003936905_1,1
GCA_003936925_1,1
GCA_003936935_1,1
GCA_003936965_1,1
GCA_003937375_1,1
GCA_003937395_1,1
GCA_003939105_1,1
GCA_003939685_1,1
GCA_003939695_1,1
GCA_003940585_1,0
GCA_003940625_1,1
GCA_003940665_1,1
GCA_003940675_1,0
GCA_003944895_1,1
GCA_003950015_1,1
GCA_003950235_1,0
GCA_003950255_1,0
GCA_003952305_1,0
GCA_003952325_1,0
GCA_003957825_1,1
GCA_003968035_1,1
GCA_003968055_1,0
GCA_003968115_1,1
GCA_003968125_1,1
GCA_003968135_1,1
GCA_003968165_1,0
GCA_003968235_1,0
GCA_003968275_1,1
GCA_003968295_1,0
GCA_003968305_1,0
GCA_003968315_1,1
GCA_003968325_1,1
GCA_003968375_1,1
GCA_003968395_1,1
GCA_003968525_1,1
GCA_003968565_1,1
GCA_003968585_1,1
GCA_003968625_1,1
GCA_003968895_1,0
GCA_003968935_1,1
GCA_003968955_1,1
GCA_003968985_1,1
GCA_003969035_1,1
GCA_003969265_1,1
GCA_003969295_1,0
GCA_003969315_1,1
GCA_003969355_1,1
GCA_003969555_1,1
GCA_003969565_1,1
GCA_003969615_1,1
GCA_003969635_1,1
GCA_003969645_1,1
GCA_003969655_1,1
GCA_003969695_1,1
GCA_003969725_1,0
GCA_003969865_1,1
GCA_003969965_1,1
GCA_003970055_1,0
GCA_003973805_1,1
GCA_003973815_1,1
GCA_003973825_1,1
GCA_003973885_1,1
GCA_003973895_1,0
GCA_003973905_1,1
GCA_003973915_1,1
GCA_003973925_1,1
GCA_003973985_1,1
GCA_003973995_1,1
GCA_003974025_1,1
GCA_003974035_1,1
GCA_003974055_1,0
GCA_003974085_1,1
GCA_003974095_1,1
GCA_003974115_1,1
GCA_003974135_1,1
GCA_003974145_1,1
GCA_003974185_1,0
GCA_003974195_1,1
GCA_003974245_1,1
GCA_003974255_1,1
GCA_003974295_1,1
GCA_003974335_1,1
GCA_003974345_1,1
GCA_003974385_1,1
GCA_003974395_1,1
GCA_003974405_1,1
GCA_003974425_1,1
GCA_003974455_1,1
GCA_003974475_1,1
GCA_003974495_1,1
GCA_003974515_1,1
GCA_003974535_1,1
GCA_003974565_1,1
GCA_003974575_1,1
GCA_003974605_1,1
GCA_003974615_1,0
GCA_003974625_1,1
GCA_003974645_1,1
GCA_003974685_1,1
GCA_003974695_1,1
GCA_003974705_1,1
GCA_003974715_1,1
GCA_003974725_1,1
GCA_003974795_1,1
GCA_003974805_1,1
GCA_003974825_1,1
GCA_003974845_1,1
GCA_003974885_1,1
GCA_003974895_1,1
GCA_003974905_1,1
GCA_003974915_1,0
GCA_003974945_1,0
GCA_003974985_1,1
GCA_003974995_1,1
GCA_003975005_1,1
GCA_003975025_1,1
GCA_003975055_1,1
GCA_003975095_1,1
GCA_003975105_1,1
GCA_003975125_1,1
GCA_003975135_1,1
GCA_003975185_1,1
GCA_003975205_1,1
GCA_003975225_1,1
GCA_003975245_1,1
GCA_003975285_1,0
GCA_003975305_1,0
GCA_003975315_1,0
GCA_003975325_1,0
GCA_003975335_1,1
GCA_003975385_1,0
GCA_003975405_1,1
GCA_003975415_1,1
GCA_003975425_1,0
GCA_003975435_1,1
GCA_003975485_1,1
GCA_003975505_1,1
GCA_003975515_1,1
GCA_003975535_1,1
GCA_003975555_1,0
GCA_003975605_1,0
GCA_003975645_1,1
GCA_003975655_1,0
GCA_003975665_1,0
GCA_003975705_1,1
GCA_003975725_1,1
GCA_003975735_1,1
GCA_003975755_1,1
GCA_003975765_1,1
GCA_003975805_1,1
GCA_003975825_1,1
GCA_003975835_1,1
GCA_003975845_1,0
GCA_003975905_1,1
GCA_003975915_1,1
GCA_003975935_1,1
GCA_003975955_1,0
GCA_003975965_1,1
GCA_003976005_1,1
GCA_003976025_1,1
GCA_003976065_1,1
GCA_003976075_1,1
GCA_003976105_1,1
GCA_003976125_1,1
GCA_003976135_1,0
GCA_003976165_1,0
GCA_003976175_1,1
GCA_003976185_1,1
GCA_003976225_1,1
GCA_003976235_1,1
GCA_003976265_1,0
GCA_003976275_1,0
GCA_003976295_1,1
GCA_003976325_1,1
GCA_003976365_1,1
GCA_003976375_1,1
GCA_003976405_1,0
GCA_003976425_1,1
GCA_003976445_1,1
GCA_003976455_1,1
GCA_003976495_1,1
GCA_003976505_1,1
GCA_003976545_1,1
GCA_003976555_1,0
GCA_003976565_1,1
GCA_003976645_1,1
GCA_003976655_1,0
GCA_003976665_1,1
GCA_003976675_1,1
GCA_003976685_1,1
GCA_003976745_1,1
GCA_003976755_1,0
GCA_003976765_1,1
GCA_003976775_1,1
GCA_003976805_1,1
GCA_003976855_1,1
GCA_003976865_1,1
GCA_003976965_1,1
GCA_003977935_1,1
GCA_003977955_1,1
GCA_003977965_1,1
GCA_003977995_1,0
GCA_003978035_1,1
GCA_004000495_1,0
GCA_004010895_1,0
GCA_004053835_1,0
GCA_004053845_1,0
GCA_004053865_1,0
GCA_004053935_1,1
GCA_004053945_1,1
GCA_004053955_1,0
GCA_004053975_1,1
GCA_004054035_1,1
GCA_004054065_1,1
GCA_004054095_1,1
GCA_004102665_1,1
GCA_004123325_1,0
GCA_004123335_1,0
GCA_004123345_1,0
GCA_004123415_1,0
GCA_004123435_1,0
GCA_004123445_1,0
GCA_004123475_1,0
GCA_004123525_1,0
GCA_004123535_1,1
GCA_004123545_1,0
GCA_004123625_1,0
GCA_004123635_1,0
GCA_004146325_1,1
GCA_004152825_1,1
GCA_004152855_1,1
GCA_004193735_1,1
GCA_004349825_1,1
GCA_004349865_1,0
GCA_004349895_1,1
GCA_004349915_1,0
GCA_004349955_1,1
GCA_004349995_1,1
GCA_004350025_1,1
GCA_004350095_1,0
GCA_004350115_1,0
GCA_004350125_1,0
GCA_004350135_1,0
GCA_004350205_1,1
GCA_004350355_1,0
GCA_004350385_1,0
GCA_004350405_1,1
GCA_004350435_1,1
GCA_004350485_1,0
GCA_004350565_1,0
GCA_004355125_1,1
GCA_004355145_1,1
GCA_004369865_1,1
GCA_004369915_1,1
GCA_004369935_1,1
GCA_004369945_1,1
GCA_004369975_1,1
GCA_004370015_1,1
GCA_004370025_1,1
GCA_004370045_1,1
GCA_004370075_1,0
GCA_004370095_1,1
GCA_004370105_1,1
GCA_004370125_1,1
GCA_004370145_1,1
GCA_004370185_1,1
GCA_004370195_1,1
GCA_004370205_1,1
GCA_004370215_1,1
GCA_004370235_1,1
GCA_004370285_1,1
GCA_004370295_1,1
GCA_004370305_1,1
GCA_004370315_1,1
GCA_004370345_1,1
GCA_004370385_1,1
GCA_004370395_1,1
GCA_004370405_1,1
GCA_004370425_1,1
GCA_004370455_1,1
GCA_004370515_1,1
GCA_004370525_1,1
GCA_004370535_1,1
GCA_004370545_1,1
GCA_004370605_1,1
GCA_004370615_1,0
GCA_004370625_1,1
GCA_004370635_1,1
GCA_004370665_1,1
GCA_004370715_1,1
GCA_004370725_1,1
GCA_004370735_1,1
GCA_004370775_1,1
GCA_004370795_1,1
GCA_004370815_1,1
GCA_004370835_1,1
GCA_004370865_1,1
GCA_004370875_1,1
GCA_004370885_1,1
GCA_004370895_1,1
GCA_004370925_1,1
GCA_004370965_1,1
GCA_004370975_1,1
GCA_004370985_1,1
GCA_004370995_1,1
GCA_004371055_1,1
GCA_004371065_1,1
GCA_004371075_1,1
GCA_004371095_1,1
GCA_004371145_1,1
GCA_004371155_1,1
GCA_004371165_1,1
GCA_004371195_1,1
GCA_004371225_1,1
GCA_004371235_1,1
GCA_004371245_1,1
GCA_004371275_1,1
GCA_004371305_1,1
GCA_004371315_1,1
GCA_004371325_1,1
GCA_004371335_1,1
GCA_004371345_1,1
GCA_004371405_1,1
GCA_004371415_1,1
GCA_004371435_1,1
GCA_004371445_1,1
GCA_004371505_1,1
GCA_004371525_1,1
GCA_004371535_1,1
GCA_004371555_1,1
GCA_004371565_1,1
GCA_004371575_1,1
GCA_004371625_1,1
GCA_004371635_1,1
GCA_004371645_1,1
GCA_004371665_1,1
GCA_004371705_1,1
GCA_004371715_1,1
GCA_004371735_1,1
GCA_004371755_1,1
GCA_004371775_1,1
GCA_004371805_1,1
GCA_004371825_1,1
GCA_004371845_1,1
GCA_004371855_1,1
GCA_004371865_1,1
GCA_004371905_1,1
GCA_004371915_1,1
GCA_004371945_1,1
GCA_004371955_1,1
GCA_004371965_1,1
GCA_004371975_1,1
GCA_004372025_1,1
GCA_004372035_1,1
GCA_004372045_1,0
GCA_004372075_1,1
GCA_004372085_1,1
GCA_004372125_1,1
GCA_004372135_1,1
GCA_004372145_1,1
GCA_004372185_1,1
GCA_004372195_1,1
GCA_004372205_1,1
GCA_004372235_1,1
GCA_004372255_1,1
GCA_004372275_1,1
GCA_004372295_1,1
GCA_004372315_1,1
GCA_004372325_1,1
GCA_004372345_1,1
GCA_004372375_1,1
GCA_004372395_1,1
GCA_004372415_1,1
GCA_004372435_1,1
GCA_004372445_1,1
GCA_004372485_1,1
GCA_004372495_1,1
GCA_004372505_1,1
GCA_004372525_1,1
GCA_004372535_1,1
GCA_004372585_1,1
GCA_004372595_1,1
GCA_004372615_1,1
GCA_004372635_1,1
GCA_004372645_1,1
GCA_004372675_1,1
GCA_004372695_1,1
GCA_004372705_1,1
GCA_004372725_1,1
GCA_004372745_1,1
GCA_004372775_1,1
GCA_004372805_1,1
GCA_004372815_1,0
GCA_004372825_1,1
GCA_004372845_1,1
GCA_004372875_1,1
GCA_004372905_1,1
GCA_004372915_1,1
GCA_004372925_1,1
GCA_004372935_1,1
GCA_004372985_1,1
GCA_004372995_1,1
GCA_004373015_1,1
GCA_004373025_1,1
GCA_004373035_1,1
GCA_004373075_1,1
GCA_004373095_1,1
GCA_004373125_1,1
GCA_004373135_1,1
GCA_004373155_1,1
GCA_004373175_1,1
GCA_004373195_1,1
GCA_004373225_1,1
GCA_004373235_1,1
GCA_004373255_1,1
GCA_004373275_1,1
GCA_004373305_1,1
GCA_004373315_1,1
GCA_004373345_1,0
GCA_004373355_1,1
GCA_004373365_1,1
GCA_004373405_1,1
GCA_004373415_1,1
GCA_004373425_1,1
GCA_004373455_1,1
GCA_004373475_1,1
GCA_004373505_1,1
GCA_004373515_1,1
GCA_004373545_1,1
GCA_004373565_1,1
GCA_004373575_1,1
GCA_004373585_1,1
GCA_004373595_1,1
GCA_004373645_1,1
GCA_004373655_1,1
GCA_004373665_1,1
GCA_004373675_1,1
GCA_004373725_1,1
GCA_004373745_1,1
GCA_004373755_1,1
GCA_004373765_1,1
GCA_004373795_1,1
GCA_004373805_1,1
GCA_004373845_1,1
GCA_004373865_1,1
GCA_004373875_1,1
GCA_004373885_1,1
GCA_004373915_1,1
GCA_004373935_1,1
GCA_004373975_1,1
GCA_004373985_1,1
GCA_004373995_1,1
GCA_004374005_1,1
GCA_004374075_1,1
GCA_004374085_1,1
GCA_004374105_1,1
GCA_004374165_1,1
GCA_004374175_1,1
GCA_004374185_1,1
GCA_004374195_1,1
GCA_004374205_1,1
GCA_004374265_1,1
GCA_004374275_1,1
GCA_004374295_1,1
GCA_004374305_1,1
GCA_004374315_1,1
GCA_004374365_1,1
GCA_004374385_1,0
GCA_004374395_1,1
GCA_004374405_1,0
GCA_004374415_1,0
GCA_004374425_1,0
GCA_004374485_1,1
GCA_004374495_1,1
GCA_004374505_1,1
GCA_004374515_1,1
GCA_004374525_1,1
GCA_004374585_1,1
GCA_004374595_1,1
GCA_004374605_1,1
GCA_004374615_1,1
GCA_004374625_1,1
GCA_004374685_1,0
GCA_004374705_1,1
GCA_004375075_1,1
GCA_004375115_1,1
GCA_004375165_1,1
GCA_004375175_1,0
GCA_004375185_1,1
GCA_004375195_1,1
GCA_004375205_1,1
GCA_004375265_1,1
GCA_004375275_1,1
GCA_004375285_1,1
GCA_004375295_1,1
GCA_004375325_1,1
GCA_004375365_1,1
GCA_004375375_1,1
GCA_004375385_1,1
GCA_004375405_1,1
GCA_004375425_1,1
GCA_004375475_1,1
GCA_004375515_1,1
GCA_004375525_1,1
GCA_004375535_1,1
GCA_004375585_1,1
GCA_004375595_1,1
GCA_004375625_1,1
GCA_004378685_1,1
GCA_004378695_1,1
GCA_004378725_1,1
GCA_004378735_1,1
GCA_004378745_1,1
GCA_004378755_1,1
GCA_004378765_1,1
GCA_004685005_1,1
GCA_004769055_1,1
GCA_004785815_1,1
GCA_004785835_1,1
GCA_004790695_1,1
GCA_005048525_1,0
GCA_005154325_1,1
GCA_006364795_1,1
GCA_006704245_1,0
GCA_006704345_1,0
GCA_006704365_1,0
GCA_006704375_1,0
GCA_006704385_1,0
GCA_006704445_1,0
GCA_006704485_1,0
GCA_006704495_1,0
GCA_006704545_1,0
GCA_006704555_1,0
GCA_006704645_1,0
GCA_006704665_1,0
GCA_006704675_1,0
GCA_006704685_1,0
GCA_006704695_1,0
GCA_006704735_1,0
GCA_006704775_1,0
GCA_006704785_1,0
GCA_006704815_1,0
GCA_006704865_1,0
GCA_006704875_1,0
GCA_006704885_1,0
GCA_006704895_1,0
GCA_006704945_1,0
GCA_006704955_1,0
GCA_006704975_1,0
GCA_006704985_1,0
GCA_006704995_1,0
GCA_006705045_1,0
GCA_006705065_1,0
GCA_006705075_1,0
GCA_006705085_1,0
GCA_006864505_1,1
GCA_006864585_1,1
GCA_006864645_1,1
GCA_006864715_1,1
GCA_006971785_1,3
GCA_007004215_1,1
GCA_007004365_1,1
GCA_007004405_1,1
GCA_007004465_1,1
GCA_007004475_1,1
GCA_007004495_1,1
GCA_007021965_1,1
GCA_007051075_1,1
GCA_007051095_1,1
GCA_007280435_1,1
GCA_007375485_1,1
GCA_007375495_1,0
GCA_007559065_1,0
GCA_007559085_1,1
GCA_007559125_1,0
GCA_008033805_1,1
GCA_008180895_1,1
GCA_008195485_1,0
GCA_008244575_1,1
GCA_008244625_1,0
GCA_008244635_1,0
GCA_008245185_1,1
GCA_008629865_1,1
GCA_008693305_1,0
GCA_008705235_1,1
GCA_008843065_1,1
GCA_008843085_1,1
GCA_009497675_1,1
GCA_009650545_1,1
GCA_009662315_1,1
GCA_009664165_1,0
GCA_009676765_1,1
GCA_009676785_1,1
GCA_009676885_1,1
GCA_009720425_1,1
GCA_009727125_1,0
GCA_009727165_1,0
GCA_009727225_1,0
GCA_009727235_1,1
GCA_009727245_1,1
GCA_009727325_1,0
GCA_009727335_1,1
GCA_009727345_1,1
GCA_009727385_1,1
GCA_009727395_1,1
GCA_009727465_1,0
GCA_009727485_1,0
GCA_009727505_1,1
GCA_009727515_1,1
GCA_009727535_1,1
GCA_009737225_1,1
GCA_009830175_1,1
GCA_009830185_1,1
GCA_009830195_1,1
GCA_009830205_1,1
GCA_009830215_1,1
GCA_009830275_1,1
GCA_009833435_1,1
GCA_009887625_1,0
GCA_009887695_1,0
GCA_009887715_1,0
GCA_009887745_1,1
GCA_009887995_1,1
GCA_009901795_1,1
GCA_009905195_1,1
GCA_010587425_1,1
GCA_010604365_1,1
GCA_010605025_1,1
GCA_010605385_1,0
GCA_010607555_1,1
GCA_010607655_1,1
GCA_010608705_1,1
GCA_010609045_1,1
GCA_010609195_1,1
GCA_010609585_1,0
GCA_010612425_1,0
GCA_011466835_1,1
GCA_011634585_1,0
GCA_011682995_1,0
GCA_011683035_1,0
GCA_011683045_1,0
GCA_011683055_1,0
GCA_011683115_1,0
GCA_011947185_1,0
GCA_012102115_1,1
GCA_012102135_1,1
GCA_012102215_1,1
GCA_012102225_1,1
GCA_012276675_1,1
GCA_012935295_1,1
GCA_013114915_1,0
GCA_013114935_1,0
GCA_013114995_1,1
GCA_013115025_1,1
GCA_013115035_1,1
GCA_013115045_1,1
GCA_013115095_1,0
GCA_013115215_1,0
GCA_013115225_1,0
GCA_013115265_1,0
GCA_013115325_1,0
